customer_id,recency,frequency,monetary,total_quantity,unique_products,active_months,avg_order_value,avg_days_between_purchases,cancelled_orders,cancellation_rate,is_uk,churned
15502,33,7,8574.47,5084,216,5,1224.9242857142856,71.83333333333333,9.0,0.5625,1,0
15503,272,2,257.3,130,112,2,128.65,363.0,0.0,0.0,1,1
15504,430,3,338.62,105,32,3,112.87333333333333,72.0,1.0,0.25,1,0
15505,23,3,2091.14,964,36,2,697.0466666666666,20.5,0.0,0.0,1,0
15506,48,4,1267.02,939,114,4,316.755,112.66666666666667,0.0,0.0,1,0
15507,81,1,475.86,160,41,1,475.86,81.0,0.0,0.0,1,1
15508,98,6,1000.27,440,78,3,166.71166666666667,9.2,0.0,0.0,1,1
15509,289,1,152.41,58,26,1,152.41,289.0,0.0,0.0,1,1
15510,240,1,250.0,2,1,1,250.0,240.0,0.0,0.0,1,1
15512,65,4,331.58,235,29,4,82.895,173.33333333333334,0.0,0.0,1,1
15513,4,33,23030.97,9192,258,17,697.9081818181819,18.75,4.0,0.10810810810810811,1,0
15514,135,13,4866.5,3155,128,8,374.34615384615387,42.416666666666664,2.0,0.13333333333333333,1,0
15515,296,1,171.81,131,7,1,171.81,296.0,0.0,0.0,1,1
15517,142,1,267.03,293,27,1,267.03,142.0,0.0,0.0,1,1
15518,33,14,3872.3,2664,241,10,276.59285714285716,45.76923076923077,8.0,0.36363636363636365,1,0
15519,292,2,344.61,116,34,2,172.305,63.0,0.0,0.0,1,1
15521,4,15,6414.22,4138,182,11,427.61466666666666,43.42857142857143,6.0,0.2857142857142857,1,0
15523,297,15,16847.18,15501,63,10,1123.1453333333334,24.928571428571427,2.0,0.11764705882352941,1,0
15524,516,1,151.4,24,8,1,151.4,516.0,0.0,0.0,1,0
15525,282,2,430.78000000000003,253,66,2,215.39000000000001,9.0,0.0,0.0,1,0
15527,54,20,4456.3,1728,169,13,222.815,30.473684210526315,7.0,0.25925925925925924,1,0
15528,163,1,229.33,123,26,1,229.33,163.0,0.0,0.0,1,1
15529,52,9,3205.74,2840,332,7,356.1933333333333,31.375,0.0,0.0,1,0
15530,59,4,1475.06,1044,98,4,368.765,121.0,0.0,0.0,1,0
15532,40,9,3366.96,1184,385,7,374.1066666666667,52.125,2.0,0.18181818181818182,1,0
15534,635,1,162.25,63,8,1,162.25,635.0,0.0,0.0,1,1
15535,82,6,1044.37,314,88,5,174.06166666666664,55.0,4.0,0.4,1,1
15536,318,1,259.09,242,16,1,259.09,318.0,0.0,0.0,1,1
15537,72,1,110.92,29,24,1,110.92,72.0,0.0,0.0,1,1
15538,447,6,3358.4,1016,3,4,559.7333333333333,25.0,5.0,0.45454545454545453,1,1
15540,285,1,247.38,244,16,1,247.38,285.0,0.0,0.0,1,0
15541,23,1,85.13000000000001,49,29,1,85.13000000000001,23.0,0.0,0.0,1,1
15542,421,3,855.71,418,212,2,285.2366666666667,112.5,1.0,0.25,1,1
15543,197,2,242.26,167,50,2,121.13,171.0,0.0,0.0,1,1
15544,29,18,7033.55,5848,154,13,390.7527777777778,32.94117647058823,5.0,0.21739130434782608,1,0
15545,280,1,135.32999999999998,75,31,1,135.32999999999998,280.0,0.0,0.0,1,0
15546,516,2,1079.1000000000001,198,6,1,539.5500000000001,0.0,1.0,0.3333333333333333,1,1
15547,19,20,7837.21,5093,472,15,391.8605,32.78947368421053,2.0,0.09090909090909091,1,0
15548,505,1,158.09,64,23,1,158.09,505.0,0.0,0.0,1,1
15549,67,7,2272.58,898,129,6,324.6542857142857,89.83333333333333,1.0,0.125,1,0
15550,15,11,2068.7,1096,160,8,188.06363636363633,63.0,2.0,0.15384615384615385,1,0
15551,303,6,1243.75,578,95,4,207.29166666666666,31.0,2.0,0.25,1,0
15552,126,2,252.52,166,29,2,126.26,405.0,0.0,0.0,1,1
15554,187,1,217.2,74,14,1,217.2,187.0,0.0,0.0,1,1
15555,13,30,9250.29,6484,549,16,308.343,21.724137931034484,8.0,0.21052631578947367,1,0
15558,548,1,202.68,73,23,1,202.68,548.0,1.0,0.5,1,1
15559,477,1,1109.4,526,62,1,1109.4,477.0,0.0,0.0,1,1
15560,307,2,153.52,72,10,1,76.76,0.0,0.0,0.0,1,1
15561,59,7,1583.47,1162,55,6,226.21,85.5,1.0,0.125,1,0
15562,261,3,671.4300000000001,560,32,3,223.81000000000003,187.0,0.0,0.0,1,1
15563,110,5,2194.64,2246,151,5,438.928,120.0,1.0,0.16666666666666666,1,0
15564,372,2,70.74000000000001,42,4,2,35.370000000000005,212.0,0.0,0.0,1,1
15566,302,2,227.87,153,9,2,113.935,331.0,0.0,0.0,1,1
15569,13,10,3583.45,1734,123,8,358.34499999999997,60.55555555555556,0.0,0.0,1,1
15570,51,22,7397.65,3151,405,13,336.2568181818182,22.80952380952381,2.0,0.08333333333333333,1,0
15571,295,10,3241.92,2147,410,6,324.192,38.55555555555556,0.0,0.0,1,0
15572,19,7,2984.57,1563,204,6,426.3671428571429,82.33333333333333,0.0,0.0,1,0
15573,527,3,597.23,415,104,3,199.07666666666668,55.0,0.0,0.0,1,0
15574,87,6,1101.44,750,191,4,183.57333333333335,57.2,1.0,0.14285714285714285,1,1
15575,529,1,30.1,6,3,1,30.1,529.0,0.0,0.0,1,1
15577,60,5,396.03,120,58,3,79.20599999999999,143.75,0.0,0.0,1,1
15578,71,1,127.1,52,13,1,127.1,71.0,0.0,0.0,1,1
15579,223,4,1118.38,651,125,3,279.595,39.333333333333336,2.0,0.3333333333333333,1,0
15580,286,8,1375.39,955,150,7,171.92375,41.857142857142854,6.0,0.42857142857142855,1,1
15581,65,34,4505.16,3023,541,13,132.50470588235294,17.606060606060606,5.0,0.1282051282051282,1,1
15582,9,2,541.51,407,33,2,270.755,120.0,0.0,0.0,1,0
15583,285,1,95.96,56,37,1,95.96,285.0,0.0,0.0,1,1
15584,71,3,697.74,218,125,3,232.58,254.0,0.0,0.0,1,0
15585,86,1,455.3,320,31,1,455.3,86.0,0.0,0.0,1,1
15586,502,3,1139.1000000000001,1338,30,3,379.70000000000005,54.0,1.0,0.25,1,1
15587,52,5,1065.24,372,3,5,213.048,87.25,0.0,0.0,1,0
15588,587,1,579.6,96,4,1,579.6,587.0,0.0,0.0,1,1
15589,165,3,478.53,243,28,2,159.51,27.0,1.0,0.25,1,1
15590,291,5,1496.6,832,75,4,299.32,56.0,1.0,0.16666666666666666,1,1
15591,492,3,217.9,58,6,3,72.63333333333334,45.5,0.0,0.0,1,1
15594,3,2,788.22,464,43,2,394.11,141.0,1.0,0.3333333333333333,1,0
15595,397,1,357.59999999999997,144,4,1,357.59999999999997,397.0,0.0,0.0,1,1
15596,10,9,2727.72,1208,82,8,303.08,49.75,7.0,0.4375,1,1
15597,484,1,238.8,114,15,1,238.8,484.0,0.0,0.0,1,0
15598,337,1,307.34,244,22,1,307.34,337.0,0.0,0.0,1,0
15599,113,2,937.15,741,58,2,468.575,241.0,0.0,0.0,1,0
15600,337,4,1199.31,657,55,4,299.8275,55.0,1.0,0.2,1,1
15601,32,27,13000.64,9415,286,16,481.50518518518516,23.653846153846153,4.0,0.12903225806451613,1,0
15602,110,12,2383.04,1500,53,9,198.58666666666667,48.81818181818182,9.0,0.42857142857142855,1,0
15603,557,1,40.0,32,2,1,40.0,557.0,1.0,0.5,1,0
15605,161,7,1233.9,466,59,6,176.27142857142857,73.5,1.0,0.125,1,0
15606,28,16,4750.21,1485,78,12,296.888125,35.2,0.0,0.0,1,0
15607,246,9,1708.97,1470,95,6,189.88555555555556,45.5,4.0,0.3076923076923077,1,1
15608,30,2,977.98,778,57,2,488.99,294.0,0.0,0.0,1,0
15609,93,1,298.48,148,16,1,298.48,93.0,1.0,0.5,1,1
15611,13,20,2337.97,499,36,11,116.89849999999998,30.473684210526315,5.0,0.2,1,0
15613,519,1,433.71999999999997,700,27,1,433.71999999999997,519.0,0.0,0.0,1,1
15614,347,4,3147.36,1632,73,3,786.84,62.666666666666664,3.0,0.42857142857142855,1,1
15615,15,43,18342.08,10419,268,20,426.56000000000006,15.023809523809524,7.0,0.14,1,0
15616,347,1,317.11,137,13,1,317.11,347.0,0.0,0.0,1,1
15617,305,3,828.5500000000001,485,41,3,276.18333333333334,55.5,0.0,0.0,1,1
15618,1,3,419.04,214,21,2,139.68,22.0,0.0,0.0,1,0
15620,130,3,1264.19,934,84,3,421.3966666666667,94.0,3.0,0.5,1,0
15622,106,13,6745.05,3642,296,8,518.85,37.333333333333336,11.0,0.4583333333333333,1,0
15623,50,8,2437.05,1087,91,8,304.63125,84.0,0.0,0.0,1,1
15624,26,4,588.13,357,26,4,147.0325,46.333333333333336,0.0,0.0,1,1
15625,13,9,3236.4,3020,106,7,359.6,54.75,5.0,0.35714285714285715,1,1
15626,239,2,673.6,684,50,2,336.8,91.0,1.0,0.3333333333333333,1,0
15627,366,2,566.9,344,23,2,283.45,65.0,0.0,0.0,1,1
15628,7,13,4088.2400000000002,2733,113,12,314.48,52.25,4.0,0.23529411764705882,1,0
15629,359,4,2240.9,1518,39,3,560.225,27.333333333333332,0.0,0.0,1,1
15630,114,2,691.91,467,41,2,345.955,439.0,1.0,0.3333333333333333,1,0
15631,551,1,596.67,525,39,1,596.67,551.0,0.0,0.0,1,1
15632,31,6,2351.84,1304,76,5,391.97333333333336,30.6,1.0,0.14285714285714285,1,0
15633,418,13,4335.96,2048,77,8,333.5353846153846,18.416666666666668,5.0,0.2777777777777778,1,1
15634,292,1,311.1,128,19,1,311.1,292.0,0.0,0.0,1,0
15635,305,1,100.35,5,2,1,100.35,305.0,0.0,0.0,1,1
15636,191,3,1026.52,358,28,3,342.17333333333335,143.5,0.0,0.0,1,0
15637,323,4,574.23,523,23,4,143.5575,103.33333333333333,0.0,0.0,1,0
15638,288,6,2265.2,1134,20,4,377.5333333333333,46.2,3.0,0.3333333333333333,1,1
15639,43,3,1065.08,849,61,3,355.02666666666664,235.5,2.0,0.4,1,1
15640,31,25,19880.14,10405,260,16,795.2056,25.125,5.0,0.16666666666666666,1,0
15641,14,12,5345.55,4422,249,10,445.46250000000003,57.0,0.0,0.0,1,1
15642,639,1,105.78,270,6,1,105.78,639.0,0.0,0.0,1,1
15643,101,3,664.0,246,31,2,221.33333333333334,45.0,3.0,0.5,1,1
15644,75,4,803.54,550,166,2,200.885,31.333333333333332,0.0,0.0,1,1
15645,323,2,443.16,140,16,1,221.58,11.0,1.0,0.3333333333333333,1,0
15646,67,5,784.8100000000001,821,65,5,156.96200000000002,63.0,1.0,0.16666666666666666,1,1
15647,324,1,169.0,124,11,1,169.0,324.0,0.0,0.0,1,1
15648,113,2,639.5,218,23,2,319.75,62.0,2.0,0.5,1,1
15649,245,4,1660.35,365,8,3,415.0875,16.666666666666668,0.0,0.0,1,1
15650,431,2,553.88,210,33,2,276.94,106.0,1.0,0.3333333333333333,1,1
15651,170,3,840.08,630,44,3,280.0266666666667,167.5,0.0,0.0,1,0
15652,0,5,1405.94,657,93,4,281.188,98.25,1.0,0.16666666666666666,1,1
15653,2,2,877.44,1200,4,2,438.72,23.0,0.0,0.0,1,1
15655,152,1,560.6700000000001,324,34,1,560.6700000000001,152.0,1.0,0.5,1,1
15656,87,3,563.63,202,34,3,187.87666666666667,52.5,0.0,0.0,1,0
15658,99,8,2117.27,627,79,8,264.65875,78.0,5.0,0.38461538461538464,1,1
15659,296,2,226.04,50,8,2,113.02,266.0,0.0,0.0,1,0
15660,45,12,1887.17,1311,57,10,157.26416666666668,48.72727272727273,3.0,0.2,1,0
15661,226,8,1215.95,779,27,7,151.99375,37.285714285714285,0.0,0.0,1,1
15662,570,2,283.73,145,12,2,141.865,77.0,0.0,0.0,1,1
15663,15,1,138.14,106,9,1,138.14,15.0,0.0,0.0,1,1
15664,358,3,845.1,367,45,3,281.7,100.0,3.0,0.5,1,0
15665,77,5,3987.07,2777,163,5,797.414,116.5,0.0,0.0,1,1
15666,381,2,632.94,469,62,1,316.47,23.0,0.0,0.0,1,1
15668,127,1,76.32000000000001,72,1,1,76.32000000000001,127.0,0.0,0.0,1,1
15669,13,3,565.54,262,29,3,188.51333333333332,80.0,1.0,0.25,1,0
15670,206,2,325.2,132,19,2,162.6,259.0,1.0,0.3333333333333333,1,1
15671,4,5,1972.89,1185,47,4,394.57800000000003,44.0,3.0,0.375,1,0
15672,634,1,45.300000000000004,10,3,1,45.300000000000004,634.0,0.0,0.0,1,1
15673,66,8,5492.79,2854,153,8,686.59875,71.14285714285714,1.0,0.1111111111111111,1,0
15674,124,11,5546.58,2998,218,10,504.23454545454547,51.5,5.0,0.3125,1,0
15675,64,3,443.74,582,28,3,147.91333333333333,124.5,0.0,0.0,1,0
15676,193,1,897.8,555,61,1,897.8,193.0,1.0,0.5,1,0
15677,330,2,648.4,356,32,2,324.2,42.0,0.0,0.0,1,0
15678,304,2,1473.24,838,67,2,736.62,127.0,0.0,0.0,1,0
15679,63,2,260.26,398,18,2,130.13,28.0,0.0,0.0,1,0
15680,275,8,3173.9,2122,128,8,396.7375,53.0,2.0,0.2,1,0
15681,92,12,2266.76,1026,40,7,188.89666666666668,34.63636363636363,1.0,0.07692307692307693,1,0
15682,508,2,318.24,222,25,2,159.12,88.0,1.0,0.3333333333333333,1,1
15683,26,2,524.54,332,25,2,262.27,356.0,0.0,0.0,1,1
15684,456,3,173.95,77,9,3,57.98333333333333,94.0,3.0,0.5,1,1
15685,359,1,55.980000000000004,36,17,1,55.980000000000004,359.0,0.0,0.0,1,1
15686,329,1,90.0,72,1,1,90.0,329.0,0.0,0.0,1,1
15687,96,5,1679.45,657,69,4,335.89,35.75,2.0,0.2857142857142857,1,0
15688,328,1,190.57,95,26,1,190.57,328.0,0.0,0.0,1,1
15689,29,3,521.03,207,20,3,173.67666666666665,248.5,0.0,0.0,1,1
15690,10,1,111.0,204,8,1,111.0,10.0,0.0,0.0,1,0
15691,161,4,571.3,212,12,4,142.825,160.0,1.0,0.2,1,1
15693,568,1,37.5,30,1,1,37.5,568.0,0.0,0.0,1,1
15694,85,18,6789.86,1528,45,13,377.21444444444444,32.705882352941174,5.0,0.21739130434782608,1,0
15695,176,4,1131.04,484,55,3,282.76,138.0,0.0,0.0,1,1
15696,130,11,2800.06,1088,116,8,254.55090909090907,46.3,7.0,0.3888888888888889,1,0
15697,599,1,246.75,127,14,1,246.75,599.0,0.0,0.0,1,1
15698,533,1,46.2,60,2,1,46.2,533.0,0.0,0.0,1,1
15700,81,2,696.68,357,85,1,348.34,1.0,1.0,0.3333333333333333,1,1
15701,20,1,853.9,472,119,1,853.9,20.0,0.0,0.0,1,0
15702,385,1,112.57,102,29,1,112.57,385.0,0.0,0.0,0,1
15703,174,1,211.5,66,5,1,211.5,174.0,0.0,0.0,1,1
15704,49,6,3734.6600000000003,1709,129,5,622.4433333333334,88.4,2.0,0.25,1,1
15705,110,1,143.1,62,6,1,143.1,110.0,0.0,0.0,1,1
15706,25,1,450.05,160,29,1,450.05,25.0,1.0,0.5,1,0
15708,48,8,3241.2400000000002,1237,114,7,405.15500000000003,41.0,5.0,0.38461538461538464,1,0
15709,193,2,327.85,169,26,2,163.925,305.0,0.0,0.0,1,1
15710,326,1,898.87,641,110,1,898.87,326.0,0.0,0.0,1,1
15711,466,2,420.25,199,25,2,210.125,128.0,0.0,0.0,1,1
15712,19,10,3166.36,1162,79,10,316.636,69.88888888888889,1.0,0.09090909090909091,1,0
15713,52,4,839.64,451,48,4,209.91,193.33333333333334,2.0,0.3333333333333333,1,1
15714,362,3,453.93,175,14,2,151.31,51.0,0.0,0.0,1,0
15715,465,5,658.02,246,33,3,131.60399999999998,15.75,0.0,0.0,1,1
15716,55,11,2482.7400000000002,1373,187,11,225.70363636363638,58.6,0.0,0.0,1,1
15717,143,5,607.0,224,17,5,121.4,89.5,0.0,0.0,1,1
15718,449,1,293.79,95,18,1,293.79,449.0,0.0,0.0,1,1
15719,9,29,9226.22,4810,414,21,318.1455172413793,22.785714285714285,8.0,0.21621621621621623,1,0
15720,459,1,140.49,46,25,1,140.49,459.0,0.0,0.0,1,0
15722,18,9,4436.24,1846,84,7,492.91555555555556,66.375,4.0,0.3076923076923077,1,0
15723,274,4,930.7,427,108,4,232.675,69.66666666666667,0.0,0.0,1,1
15724,110,3,310.85,117,17,3,103.61666666666667,99.5,2.0,0.4,1,1
15726,299,1,321.91,123,23,1,321.91,299.0,0.0,0.0,1,1
15727,16,14,8802.04,5470,407,12,628.7171428571429,44.38461538461539,0.0,0.0,1,0
15728,289,2,544.6,132,10,2,272.3,64.0,0.0,0.0,1,1
15729,122,3,192.55,47,10,2,64.18333333333334,95.0,2.0,0.4,1,1
15730,1,4,1382.92,861,81,4,345.73,113.0,2.0,0.3333333333333333,1,0
15731,463,1,125.3,122,8,1,125.3,463.0,0.0,0.0,1,1
15732,121,10,1543.97,1264,53,6,154.397,51.22222222222222,2.0,0.16666666666666666,1,1
15733,192,1,162.3,62,10,1,162.3,192.0,0.0,0.0,1,1
15734,24,4,2263.3,516,36,4,565.825,144.0,0.0,0.0,1,1
15735,330,1,327.68,206,19,1,327.68,330.0,0.0,0.0,1,1
15736,344,2,1767.1200000000001,1208,95,1,883.5600000000001,0.0,1.0,0.3333333333333333,1,1
15737,57,5,880.9300000000001,443,43,3,176.186,23.75,3.0,0.375,1,0
15738,6,38,12084.35,8405,70,21,318.0092105263158,17.08108108108108,4.0,0.09523809523809523,1,0
15741,367,2,208.62,70,11,2,104.31,160.0,0.0,0.0,1,1
15742,528,1,156.87,51,41,1,156.87,528.0,0.0,0.0,1,1
15743,23,2,434.05,119,31,2,217.025,71.0,0.0,0.0,1,0
15745,145,1,302.85,127,18,1,302.85,145.0,0.0,0.0,1,0
15746,43,1,196.88,178,28,1,196.88,43.0,1.0,0.5,1,1
15747,29,8,2078.54,1159,95,8,259.8175,81.42857142857143,1.0,0.1111111111111111,1,0
15748,358,2,465.45,211,16,1,232.725,0.0,0.0,0.0,1,0
15749,144,3,44534.3,18028,5,2,14844.766666666668,48.5,1.0,0.25,1,1
15750,80,14,5098.12,3550,327,9,364.15142857142854,43.61538461538461,6.0,0.3,1,0
15751,370,11,1380.44,443,90,6,125.49454545454546,27.2,3.0,0.21428571428571427,1,1
15752,2,8,3391.68,2489,332,8,423.96,52.0,1.0,0.1111111111111111,1,0
15753,214,1,79.2,144,1,1,79.2,214.0,0.0,0.0,1,1
15754,156,7,2670.84,1599,96,6,381.54857142857145,68.0,2.0,0.2222222222222222,1,0
15755,17,14,4773.7,3231,230,13,340.9785714285714,48.23076923076923,1.0,0.06666666666666667,1,0
15756,62,3,359.89,166,118,3,119.96333333333332,48.0,0.0,0.0,1,0
15757,127,5,2487.3,1433,140,5,497.46000000000004,82.25,0.0,0.0,1,0
15759,127,7,830.9300000000001,523,10,7,118.70428571428572,86.5,3.0,0.3,1,1
15761,352,1,143.05,31,5,1,143.05,352.0,0.0,0.0,1,1
15764,16,7,4499.7300000000005,2943,187,5,642.8185714285715,61.833333333333336,4.0,0.36363636363636365,1,0
15765,576,1,370.63,335,25,1,370.63,576.0,0.0,0.0,1,1
15766,365,2,516.0,164,15,2,258.0,225.0,1.0,0.3333333333333333,1,0
15768,25,34,15308.89,4215,437,12,450.2614705882353,18.78787878787879,2.0,0.05555555555555555,1,1
15769,11,39,74223.52,41536,19,21,1903.1671794871795,16.5,3.0,0.07142857142857142,1,0
15770,522,1,321.45,67,18,1,321.45,522.0,0.0,0.0,1,1
15771,513,3,1006.54,512,26,2,335.5133333333333,44.5,0.0,0.0,1,1
15772,327,1,280.88,110,16,1,280.88,327.0,0.0,0.0,1,1
15773,318,1,138.84,99,37,1,138.84,318.0,0.0,0.0,1,0
15774,327,5,1016.2900000000001,377,68,5,203.258,59.5,1.0,0.16666666666666666,1,0
15775,154,2,150.5,260,9,2,75.25,386.0,0.0,0.0,1,1
15776,42,1,241.62,138,18,1,241.62,42.0,0.0,0.0,1,1
15777,150,7,1762.6100000000001,599,29,6,251.8014285714286,54.5,2.0,0.2222222222222222,1,1
15778,340,1,307.95000000000005,101,17,1,307.95000000000005,340.0,0.0,0.0,1,1
15779,372,2,124.08000000000001,20,8,2,62.040000000000006,69.0,0.0,0.0,1,1
15780,93,3,475.28000000000003,220,26,3,158.42666666666668,87.0,0.0,0.0,1,1
15781,47,2,211.3,66,11,2,105.65,168.0,1.0,0.3333333333333333,1,0
15782,339,1,1399.36,980,18,1,1399.36,339.0,1.0,0.5,1,0
15784,377,2,848.33,381,33,2,424.165,204.0,0.0,0.0,1,1
15785,67,15,5306.79,3878,88,11,353.786,40.42857142857143,9.0,0.375,1,0
15786,23,3,6730.26,4903,267,3,2243.42,211.0,3.0,0.5,1,0
15788,418,1,221.83,115,14,1,221.83,418.0,1.0,0.5,1,1
15789,267,6,1962.01,2499,110,5,327.00166666666667,53.0,1.0,0.14285714285714285,1,1
15791,113,4,3218.89,1797,112,4,804.7225,145.66666666666666,4.0,0.5,1,0
15792,309,2,933.84,606,57,2,466.92,218.0,0.0,0.0,1,1
15793,178,6,1740.6,1324,9,6,290.09999999999997,93.8,0.0,0.0,1,0
15794,645,2,777.0,288,15,1,388.5,0.0,0.0,0.0,1,1
15795,59,8,1979.8700000000001,1411,111,6,247.48375000000001,77.14285714285714,0.0,0.0,1,1
15796,18,14,4034.79,1400,132,11,288.19928571428574,39.15384615384615,5.0,0.2631578947368421,1,0
15797,22,5,2806.08,1280,11,5,561.216,142.0,0.0,0.0,1,1
15798,402,3,1535.37,915,73,3,511.78999999999996,94.0,0.0,0.0,1,1
15799,94,3,1018.44,925,91,3,339.48,116.5,0.0,0.0,1,0
15800,16,7,1227.07,575,198,4,175.29571428571427,85.16666666666667,0.0,0.0,1,1
15801,19,1,137.22,70,9,1,137.22,19.0,0.0,0.0,1,0
15803,354,3,1513.84,740,42,2,504.6133333333333,115.0,0.0,0.0,1,0
15804,3,5,2554.84,1492,130,5,510.968,26.0,2.0,0.2857142857142857,1,0
15805,15,24,8209.25,5111,278,14,342.0520833333333,27.08695652173913,9.0,0.2727272727272727,1,0
15806,67,2,521.88,413,19,2,260.94,119.0,0.0,0.0,1,0
15807,317,2,913.62,1102,40,2,456.81,257.0,1.0,0.3333333333333333,1,0
15808,215,21,17180.25,6753,348,14,818.1071428571429,21.55,3.0,0.125,1,1
15809,93,6,1157.88,650,45,6,192.98000000000002,70.2,1.0,0.14285714285714285,1,0
15810,79,7,2968.25,1648,87,7,424.0357142857143,83.66666666666667,3.0,0.3,1,0
15811,15,6,2947.73,1422,180,5,491.28833333333336,56.4,2.0,0.25,1,0
15812,16,12,5201.47,3450,87,12,433.4558333333334,56.09090909090909,1.0,0.07692307692307693,1,1
15813,117,2,1303.9099999999999,603,40,2,651.9549999999999,31.0,0.0,0.0,1,1
15814,302,2,689.11,457,23,2,344.555,210.0,0.0,0.0,1,0
15815,50,4,1874.7,1514,24,4,468.675,39.666666666666664,0.0,0.0,1,0
15816,451,2,144.15,54,11,1,72.075,0.0,1.0,0.3333333333333333,1,1
15817,330,3,2766.4,1596,133,3,922.1333333333333,61.0,0.0,0.0,1,1
15818,497,1,340.5,284,11,1,340.5,497.0,0.0,0.0,1,1
15819,40,9,3614.81,2710,171,7,401.6455555555556,62.5,1.0,0.1,1,0
15820,229,1,206.98,128,17,1,206.98,229.0,0.0,0.0,1,1
15822,268,5,1394.79,735,34,5,278.95799999999997,93.25,2.0,0.2857142857142857,1,0
15823,638,2,3867.17,1773,154,1,1933.585,2.0,3.0,0.6,1,1
15824,362,2,890.94,478,24,2,445.47,78.0,0.0,0.0,1,1
15825,81,1,532.94,220,20,1,532.94,81.0,0.0,0.0,1,1
15826,120,2,1663.97,1349,66,2,831.985,357.0,1.0,0.3333333333333333,1,0
15827,23,27,3365.21,1582,112,17,124.63740740740741,22.53846153846154,14.0,0.34146341463414637,1,0
15828,284,1,1108.82,367,74,1,1108.82,284.0,0.0,0.0,1,1
15829,8,2,636.14,996,44,2,318.07,41.0,0.0,0.0,1,1
15831,33,2,451.11,687,22,2,225.555,199.0,1.0,0.3333333333333333,1,0
15832,163,1,836.79,465,54,1,836.79,163.0,0.0,0.0,1,1
15833,647,1,80.4,24,5,1,80.4,647.0,0.0,0.0,1,1
15834,75,6,3319.96,1529,267,4,553.3266666666667,51.6,2.0,0.25,1,0
15835,47,3,675.51,333,32,3,225.17,96.5,0.0,0.0,1,0
15837,395,1,385.03000000000003,216,28,1,385.03000000000003,395.0,0.0,0.0,1,0
15838,18,27,53715.92,53744,58,15,1989.4785185185185,23.692307692307693,4.0,0.12903225806451613,1,0
15839,57,1,299.18,234,20,1,299.18,57.0,0.0,0.0,1,0
15840,82,1,241.74,256,17,1,241.74,82.0,1.0,0.5,1,0
15841,127,7,2131.61,1815,47,6,304.5157142857143,85.16666666666667,2.0,0.2222222222222222,1,0
15842,302,2,548.8000000000001,296,24,2,274.40000000000003,134.0,1.0,0.3333333333333333,1,1
15843,213,1,118.95,27,8,1,118.95,213.0,0.0,0.0,1,1
15845,54,8,3241.27,1580,105,8,405.15875,76.71428571428571,3.0,0.2727272727272727,1,0
15846,294,1,107.01,79,27,1,107.01,294.0,0.0,0.0,1,1
15847,197,4,613.98,542,28,4,153.495,117.66666666666667,0.0,0.0,1,0
15848,531,1,137.99,45,34,1,137.99,531.0,0.0,0.0,1,1
15850,77,5,888.03,1275,231,4,177.606,139.5,0.0,0.0,1,0
15851,436,1,109.73,67,8,1,109.73,436.0,0.0,0.0,1,1
15852,96,3,257.26,60,31,3,85.75333333333333,170.0,0.0,0.0,1,1
15854,49,18,5002.85,1509,135,14,277.93611111111113,34.64705882352941,0.0,0.0,1,0
15855,46,6,1052.72,712,72,6,175.45333333333335,67.8,0.0,0.0,1,1
15856,4,42,27378.98,16122,346,21,651.8804761904762,15.634146341463415,5.0,0.10638297872340426,1,0
15857,339,1,273.48,276,10,1,273.48,339.0,0.0,0.0,1,0
15858,198,10,2941.06,2277,231,8,294.106,48.888888888888886,2.0,0.16666666666666666,1,0
15859,341,1,438.46,174,22,1,438.46,341.0,0.0,0.0,1,1
15860,8,15,2160.78,1166,231,10,144.05200000000002,45.285714285714285,0.0,0.0,1,0
15861,44,7,2337.74,2175,320,6,333.9628571428571,90.83333333333333,2.0,0.2222222222222222,1,0
15862,21,12,2333.99,1429,377,8,194.49916666666664,55.45454545454545,0.0,0.0,1,0
15863,102,4,295.46,145,58,4,73.865,176.66666666666666,0.0,0.0,1,0
15864,8,4,1202.3,852,13,4,300.575,94.0,1.0,0.2,1,0
15865,123,3,1660.22,951,99,3,553.4066666666666,244.5,0.0,0.0,1,0
15866,10,1,211.89,124,43,1,211.89,10.0,0.0,0.0,1,1
15867,22,28,8007.14,4402,508,19,285.9692857142857,22.666666666666668,3.0,0.0967741935483871,1,0
15868,492,1,94.53,57,4,1,94.53,492.0,0.0,0.0,1,1
15869,186,3,321.11,273,29,2,107.03666666666668,174.5,0.0,0.0,1,1
15870,306,3,506.02000000000004,171,61,2,168.67333333333335,24.5,0.0,0.0,1,0
15871,346,1,33.099999999999994,5,5,1,33.099999999999994,346.0,0.0,0.0,1,1
15872,288,2,413.0,280,70,2,206.5,171.0,0.0,0.0,1,0
15873,409,4,313.91999999999996,1152,3,1,78.47999999999999,0.3333333333333333,1.0,0.2,1,1
15874,87,20,9086.63,3633,236,13,454.33149999999995,27.526315789473685,3.0,0.13043478260869565,1,0
15875,555,1,108.52,74,18,1,108.52,555.0,0.0,0.0,1,1
15876,318,2,1449.14,886,11,2,724.57,39.0,0.0,0.0,1,1
15878,471,2,330.77,243,47,2,165.385,171.0,0.0,0.0,1,1
15879,313,4,1137.8,639,171,4,284.45,105.66666666666667,0.0,0.0,1,1
15880,278,1,329.03,202,95,1,329.03,278.0,1.0,0.5,1,1
